umap_x,umap_y
5.2358713,-1.0608827
7.400919,-6.691086
9.14879,4.3589683
7.4833827,11.981222
6.329267,20.24044
7.5285816,11.663749
7.745913,2.0044749
8.121231,10.3076515
2.254839,5.1306267
18.509674,5.360512
2.752348,-1.1197057
4.3633437,3.849974
9.973588,8.482859
6.3469486,7.3066363
-6.593356,4.8665905
4.7615075,3.3043473
8.365391,1.2067966
-6.470613,4.677978
5.009064,7.0914984
6.7648687,11.295705
9.506558,9.839062
7.184114,3.4105968
18.22891,5.7787094
10.813804,9.1381445
6.3149533,20.810377
7.082788,6.3851285
8.760542,-8.282224
7.7988973,4.9776793
5.247793,8.627105
6.426675,0.8339444
9.619473,9.899853
7.7369804,5.630532
9.055719,3.432315
6.9033833,12.112919
6.5249457,-8.443894
8.216794,2.6601634
5.856139,11.889264
-5.5154514,4.532638
6.950301,10.883703
11.1932535,8.229212
10.70627,7.957635
9.150279,3.4998918
7.2914104,3.7190402
10.958741,7.971839
7.409019,7.1163707
12.380082,3.2875597
6.9684834,3.6705968
7.094278,3.929955
7.413855,2.163239
6.555174,19.659899
22.53689,2.0983918
7.317845,2.52959
-6.087287,5.3802657
5.0827103,3.6923294
9.250527,2.8622398
10.236891,9.607724
5.518716,4.8171415
5.4350324,7.418173
4.1239877,7.2689943
6.763616,-7.225459
2.3002088,5.089068
10.12424,2.9136405
6.1454215,-1.111407
9.529868,2.6008925
6.833551,3.3749568
8.7685585,3.8272393
2.7777698,-1.1307068
6.834652,10.814495
6.371796,20.630919
5.6438074,7.6493006
5.7585297,2.520178
8.394643,10.532789
7.3555408,6.6456776
6.762591,4.192572
5.9902287,-7.914239
8.2003975,-7.134053
7.756229,-8.642836
5.606863,8.331592
6.225001,11.812035
5.5246286,-0.31155998
-5.703265,5.0984826
-5.6028676,5.292753
9.317658,7.690248
22.365757,2.7237828
6.04844,9.408691
-6.059891,4.8078194
5.960426,4.4188204
8.07283,-7.345418
3.7186615,4.6279526
5.769262,-1.2182627
8.671708,6.3265777
4.6485605,7.130284
-5.9397974,4.5465245
8.088607,7.034289
5.6446457,11.844045
5.050908,6.361525
6.139164,12.224987
8.52118,9.637255
5.6376805,5.6166
6.265267,-0.62428474
4.0891447,6.56973
10.133292,2.8615823
0.0010690157,-4.014931
7.6254034,0.14465538
6.196862,10.223256
6.8691707,-6.924422
6.318453,2.200077
8.165247,5.063681
8.537338,7.912425
6.402896,12.07773
5.405338,3.4128506
6.874426,0.37993404
-0.3550942,-4.353956
9.089783,9.323231
10.983312,9.007381
5.924214,11.430266
17.142872,4.046991
5.3852596,3.7254953
7.8266654,-8.682317
8.911496,3.7696145
10.0310545,8.562411
17.193087,4.046501
7.327794,3.2720723
6.7325716,7.3079357
8.857644,6.699575
7.5564475,3.4797165
13.404959,3.0378277
6.741904,7.070755
4.8532405,4.3652334
5.603524,5.7061644
6.0499287,3.2164125
6.1916094,10.564316
-6.543626,4.768903
5.2703705,-0.5360947
7.0888305,2.5657148
17.424252,3.9997158
6.916992,10.597045
11.683503,7.7407727
7.116515,10.596993
5.34887,4.1827583
-0.2962635,-4.2963514
6.268394,10.465762
7.264679,11.487315
7.123437,10.689227
5.3786273,5.120036
9.227109,-8.578688
6.228144,11.558172
8.338809,-8.075508
8.217424,7.2136436
7.182396,11.009564
6.2188144,-1.1757976
11.390049,8.07549
6.8344855,1.988974
18.193853,4.648581
4.456002,19.465578
8.288202,7.0129347
0.22901641,-3.7829974
6.2982006,0.6884228
7.98215,6.1977115
4.021993,4.9401126
5.718922,6.4724264
7.3196406,10.88747
5.3530364,8.901809
5.8699956,3.4291396
9.723614,2.992476
18.480957,5.436865
7.7214108,1.7518636
7.2071147,3.1816592
7.4701557,-8.202012
7.231084,3.0893435
3.7974036,4.046119
6.7579894,-0.6958054
11.157251,7.712518
2.648229,4.717335
8.682574,7.1738486
10.042707,3.714523
8.330909,-8.061712
-5.5098333,4.5908356
8.303205,6.7246957
4.5513697,6.919346
6.761283,-8.494315
9.026172,5.2766056
-5.938267,5.325808
6.9294267,0.26853424
6.4495983,19.565899
3.117987,4.2998605
-6.047018,4.447383
9.245756,9.860916
6.3820596,-7.860262
7.801593,3.3301163
2.9950476,4.471609
10.343764,8.27102
3.3323116,-1.2812856
6.2159758,8.6849375
7.268047,1.9414489
5.4094543,-1.3443424
3.229115,4.3492284
2.3148878,5.0526276
11.701823,9.148748
8.503908,7.9826045
5.1422586,7.2910733
6.6247716,4.3784475
8.752737,7.3060966
7.378785,10.540229
8.003679,10.636662
6.1150675,0.008702914
3.9252021,-1.2852391
4.305869,8.221083
7.2149277,5.077406
11.365122,7.5412507
7.222773,11.461973
7.069066,3.647562
7.7476735,12.419567
7.542407,4.016915
5.1646185,7.2080626
6.9851727,6.967956
3.615044,3.9570673
8.214447,-8.012546
8.843284,3.8431854
7.449725,7.5998583
8.533501,7.930172
7.6166368,10.0964155
8.716269,7.49184
7.210779,11.302249
9.100514,3.2166502
7.4947147,10.580717
-6.032514,4.5159707
7.2760587,11.109721
7.007339,5.2676954
7.145931,5.9019547
6.9962935,6.4902697
5.338257,7.360537
7.3751283,0.51103324
5.050352,-1.3187989
10.086372,3.2446167
9.391698,7.719674
23.096338,2.5015194
4.6703544,6.815458
18.4433,5.558607
6.313198,8.594666
-5.743848,4.9174366
6.1630044,19.413229
6.963251,2.9128478
21.738724,0.98395926
17.87913,4.0229483
6.7464647,12.636435
2.5010376,5.0253606
7.770153,12.94076
-5.901483,4.578186
8.902581,3.257704
5.199504,-1.2532526
6.195751,5.6490984
4.7070527,3.4346688
3.3585944,5.493065
23.116589,2.4887333
9.602826,7.6948934
6.941501,6.8738036
11.765599,3.3794138
17.861284,4.02964
9.296292,9.834483
10.797115,3.524566
7.8580976,9.591049
8.95263,5.065965
6.7287927,6.795792
5.597417,-0.20893048
4.631561,-1.0620352
11.693739,7.321574
6.339509,5.885208
10.116763,8.536713
8.776616,6.854831
9.12931,7.5755615
9.052597,7.599175
5.9253397,-0.68075305
21.716103,0.96275556
5.8336916,3.85999
8.163063,1.546058
6.979213,5.739774
7.147196,-6.751301
5.578181,9.200604
7.147274,0.30805147
11.843404,3.410821
7.083375,6.149289
17.22004,4.038229
3.313936,4.199163
4.3570414,7.714589
8.493277,10.47967
5.6069894,5.2869987
6.8231316,-0.6397168
6.9314933,-0.49462214
6.529607,4.0980325
6.0780816,-7.976645
9.305085,7.8196497
-6.277856,4.970816
6.1123257,-0.65896904
3.3104553,5.655117
7.0175753,7.3885336
9.881142,7.9696813
3.5230546,4.0269303
4.1919622,6.295188
4.038467,6.7250967
3.8329566,19.406107
11.886389,7.787265
23.449223,2.225781
4.809883,4.036642
8.404856,1.8772423
9.286288,2.4321563
9.181615,3.6144462
11.249475,9.613107
6.2335534,20.900974
9.21403,2.6782887
5.697189,-1.1893753
3.5502687,5.082318
5.808083,11.903434
4.4580603,19.464535
7.4273963,12.061852
5.586881,-1.314317
6.96492,-0.354489
7.3767753,-6.593284
-6.6659846,5.021439
22.323156,1.9602649
12.501314,3.2191315
7.180465,11.06515
-0.004043175,-4.0168495
2.8128314,4.478896
2.4981477,5.0289598
6.6233044,2.700112
11.6011305,8.587553
4.80367,7.1124816
4.61899,7.3669624
5.81681,9.047992
-6.586926,4.870657
6.4063077,12.232824
7.973656,4.7690554
6.0508094,3.8045244
8.644279,-8.228113
4.7059226,-1.2991948
5.048334,7.224809
11.479798,3.4669294
6.9993367,6.2490125
6.8493104,-0.3951459
5.931183,4.1250224
-6.0433073,4.470552
7.0810523,0.015460865
6.130488,2.3172174
8.026052,3.3748136
3.3866882,4.4433303
5.1370397,3.5518403
6.281624,3.3958366
6.118441,9.006034
7.3129354,11.39343
12.228029,3.4232657
6.780422,3.6142073
8.85635,1.7669082
6.058147,-0.9028186
7.6318593,5.6774697
7.0179405,6.850915
8.165665,9.893173
7.1477947,6.7097616
8.454768,8.248197
9.204746,2.1564636
4.3565235,6.932124
7.612691,-8.143306
9.283496,8.53755
7.7172837,-8.187782
5.9202914,10.312144
6.1849637,8.871356
7.1198997,7.24831
-0.047968943,-4.059946
3.131572,-1.010591
5.852001,9.036751
9.754591,3.0215392
10.356657,9.243281
8.196161,4.1167955
7.2517033,11.201178
22.038078,1.4289327
3.421511,-1.2883903
5.451244,5.094407
7.0607758,0.5897801
6.598904,10.36052
5.9628696,4.99671
6.857782,0.55712324
6.9060335,7.137618
7.2693577,-6.985173
11.682764,7.216977
8.701532,6.056066
5.1856756,7.8112583
5.3380537,5.291301
7.8889103,0.18393494
4.1485467,6.099384
6.1982484,-1.0135088
10.828704,9.142391
6.285913,-7.8673573
9.224085,3.5073102
11.84803,7.352825
8.006646,-8.080925
6.4483676,3.648263
-5.8816133,5.057322
9.6425905,3.352507
4.654926,-1.2259601
4.377317,4.275965
9.823501,4.1416016
6.3013344,-7.9083633
7.365426,1.030571
7.307704,5.3393397
22.537203,1.9729036
6.556766,-8.35149
4.8705425,6.264009
5.9758363,10.285147
7.586632,1.2387354
6.172826,0.17286943
9.846567,9.593601
8.915999,3.6818314
7.3391323,3.584491
8.990583,5.2516603
11.7442665,8.274109
7.7934413,11.227758
6.8105,2.3794067
7.1228824,5.2829223
4.808139,7.3786745
5.5408993,4.016348
5.8507905,3.5804424
-5.6373982,5.184176
5.296263,5.087516
3.8476546,19.4636
18.448372,5.5527186
9.8506155,8.2095175
4.739162,7.6148243
6.027401,3.3676407
4.850006,3.5056443
8.421029,8.297466
9.500796,2.4258816
18.168232,4.805094
10.019416,2.7111003
11.184478,8.192468
7.482571,10.590298
-6.245683,4.890172
7.3977075,6.838573
4.97248,7.2268615
8.517026,9.664742
8.1655655,1.6002871
4.541847,3.5528972
6.9540744,10.709279
-6.5294375,4.777951
7.922328,2.7276423
9.167652,-8.541102
6.2164793,5.251823
9.525093,2.461935
4.4870076,19.38408
11.600229,9.15308
4.0232615,7.3850656
3.3805377,-1.2657973
7.085614,11.857078
10.65245,7.6951356
-5.5136867,5.3275657
9.564476,7.4523187
6.3902216,0.3125194
4.0522537,19.472467
7.2245727,-6.961059
8.421031,10.524645
-5.87793,4.9583926
9.109353,5.2873974
4.415478,3.638157
5.6382318,12.035922
18.225,5.006489
7.0678735,10.743556
11.098159,8.340047
6.3420424,20.86075
7.261112,7.784338
7.2723475,-0.031465575
6.203215,3.64108
0.19011249,-3.8178504
8.427697,10.582978
8.937371,6.4282985
-5.7539616,4.806752
6.5846334,19.93836
7.299211,7.426986
3.2973328,4.2810135
4.5628567,7.7211103
5.939724,5.6037235
7.5413785,12.106899
6.8732815,6.127557
7.2463775,-7.896013
-0.31503418,-4.314481
6.5414844,20.017952
7.5743847,4.037834
3.8509524,6.8048472
11.506315,8.73967
4.4707937,8.432114
7.8518023,0.89153886
5.554212,9.1618
5.8352227,-1.0008793
4.3689513,3.9443648
3.9028542,7.0239635
8.644514,7.161291
22.402462,2.7368214
4.2108617,19.398188
17.73425,4.1477337
8.521764,7.784177
6.5272393,20.181253
8.60658,6.151767
5.4181876,9.209892
-5.5480094,5.249919
8.139683,1.9052721
8.1823225,3.502421
8.688551,5.4595714
18.520306,5.2336183
5.8563046,11.368061
6.2474594,4.656918
6.730528,-0.73486036
4.151494,6.3434057
6.837974,5.5004735
8.25593,5.544155
8.010149,3.2304158
9.106833,3.9877303
17.381824,4.039655
10.013522,3.7159104
-5.5927734,4.5752707
9.325371,9.84323
18.249868,5.5304265
4.6498456,3.5422184
-6.0916033,4.932594
7.158693,0.20886107
5.3910193,8.356464
8.153387,4.4406114
7.5847015,3.0710266
7.2254434,1.8460364
18.432848,5.066539
6.194576,10.255715
8.5494995,5.098024
6.567832,12.560505
18.220493,4.1074557
22.470894,2.687599
13.111419,3.1137073
3.9709897,8.601106
5.387513,3.4705367
8.312005,7.6276045
11.227357,8.287932
23.491413,2.199238
22.33578,2.1641545
8.68166,6.144508
6.3634276,4.176856
22.3643,2.6603906
6.0658827,10.666514
8.670808,5.3545785
4.7664237,4.9642415
10.71431,8.890305
8.4215555,1.262627
7.335846,-0.48939192
7.1354876,-7.8741326
8.324871,-8.046591
6.092026,2.5251765
7.167212,11.665472
6.540377,5.03536
9.032359,3.6262782
9.581842,10.270724
6.898502,6.78597
7.2552743,4.8429155
-0.259605,-4.2661104
3.8694646,6.9262605
5.6860676,6.1470547
7.4693522,6.281161
2.494417,4.9038353
6.1545877,3.2681046
8.516475,4.349783
4.725253,4.0924215
6.2623444,4.2749095
7.613766,1.9081465
6.0188317,11.945871
3.8005471,5.7825346
10.634805,8.854106
4.8253193,7.336824
7.3104105,11.32687
4.269441,-0.61122584
3.186727,4.2488
22.496504,2.5725996
4.72007,-1.2792567
6.2563577,2.6936133
8.158899,-7.154264
23.277836,2.4249897
3.8966622,3.7609308
9.638637,9.738116
6.7207513,0.5573918
7.2459702,2.4149795
8.478503,8.1167
-6.0964875,4.558278
7.3985405,-6.557345
4.5312634,6.3041034
9.471211,7.3533235
12.117567,7.52706
10.835901,8.072421
9.331155,2.3083613
8.20439,1.6398834
7.092768,10.805718
5.593783,9.202816
6.5344667,19.74452
7.331252,11.427039
13.127716,3.0852728
5.934478,2.979383
7.273344,6.6999497
8.739179,7.1441226
7.4219,12.158393
7.1558795,6.4594398
-5.786447,4.895916
11.180102,8.251037
7.7044783,0.7526246
4.867815,3.2130787
8.949889,2.9138591
23.401396,2.1978412
4.414041,7.8158245
6.2373133,4.2327495
7.8913455,0.26222423
8.091114,2.5191677
7.642235,-8.183582
6.3603544,8.590371
3.97807,6.3471603
7.174534,0.5200778
-6.076157,4.5341268
7.268378,12.386162
6.9461994,2.7210324
21.778076,1.0323259
-5.9344435,4.579968
6.281296,5.439008
10.48244,3.4976978
6.1180735,-7.9351954
5.5831428,3.677347
6.23756,10.0472145
18.40205,5.6086526
8.426152,6.208678
5.839848,10.74731
11.186084,8.977612
5.4079223,-1.2334194
6.909546,-0.5823029
12.961159,3.1196775
21.995314,1.3531922
7.7365108,6.0388002
9.9444685,2.9167244
22.063871,1.4782573
4.77052,-1.2981782
4.6002526,3.5782685
8.955801,1.8748771
9.151286,9.902745
6.3009267,20.956627
11.720014,8.549742
4.5105724,6.752139
10.659066,8.05916
6.118985,-8.013746
6.6632156,-7.37192
18.258234,5.788353
6.5508075,-8.448874
9.773987,3.1020944
6.027366,4.5891185
3.8744233,5.9501834
7.528252,-6.5146203
18.321447,5.49545
11.267328,9.399982
10.240793,3.7476084
7.002006,7.533555
4.7986913,6.7854366
4.1631117,7.6108665
4.9965854,8.560707
6.2480288,3.8913896
8.383691,7.743236
8.962729,5.2523313
5.669717,3.9526572
10.200305,2.9315631
6.003399,5.4030156
2.9332237,4.4886456
6.229231,10.446849
11.750775,7.2463083
9.153404,3.7389925
17.165316,4.086893
8.326655,9.295839
8.47057,5.965028
8.132321,10.242949
-0.25827014,-4.2599845
7.0849814,11.785157
4.9585414,7.404492
8.803397,-8.2914715
23.250608,2.377969
6.426529,-0.71619636
-0.03019497,-4.0970254
-6.5622168,4.9394507
11.967202,8.058818
9.419265,7.8808775
21.815544,1.0789502
3.8639,3.922964
9.310225,3.7759545
7.6765285,12.1526785
8.662092,7.0922384
6.792752,0.28178772
6.514726,4.4344454
5.9892883,3.5593834
2.8264155,5.1263876
4.347141,8.026068
8.092886,11.599604
4.715447,3.8527448
11.255941,7.5126033
10.07308,2.8413727
8.728024,3.8112702
-5.6062098,5.1625156
6.5491915,20.332905
7.9509087,3.049941
9.821671,8.428332
12.034988,7.49721
4.9187217,4.418099
11.146845,9.0682335
9.972352,2.9884305
8.182466,10.153748
7.0405803,0.34461734
7.792953,6.131215
11.854505,3.3722582
7.210956,10.643546
9.741404,3.0181334
11.450229,9.677107
8.731075,6.7577157
3.0594375,-1.221843
7.738821,0.4400553
7.5549955,5.110697
6.113366,-7.9258766
2.8272793,-1.1286666
6.139154,-7.9937725
6.5823693,-0.20451468
7.959725,0.28921494
7.7960515,4.010624
22.438068,2.0614831
4.1397085,8.130262
7.0526676,7.201105
3.8123925,-1.2542706
11.4888735,9.53017
8.389675,1.9543687
5.106174,6.349767
8.032539,11.589807
6.377115,7.3356814
5.5183406,-0.27371252
6.682691,3.3174953
10.640643,8.479467
3.960063,-1.3041304
9.127341,4.609638
7.401825,1.7068927
11.170865,8.306373
11.584018,9.149213
7.0675344,11.529307
10.644711,7.6349707
6.32589,-1.2021786
6.704185,12.60807
7.008269,7.2516785
5.4056797,3.5964277
6.80135,2.5945475
7.2422724,0.47472772
8.296059,3.7630103
7.476789,3.416692
4.5236335,19.661629
4.34576,7.9334173
6.4858,6.011039
4.449063,6.8352585
5.8508554,-1.2286345
22.73311,2.7281604
-5.5703654,5.220884
7.7431154,12.523756
-0.27752733,-4.2789707
4.557843,6.594812
7.972435,10.889316
8.327431,4.4940968
23.372595,2.2751238
8.047284,0.91690326
8.767199,4.0022283
7.076247,6.288224
-5.7001057,5.1153884
11.336143,9.519026
7.591637,3.7882874
5.9570217,-1.2835397
6.513661,-8.44807
5.77773,11.080461
6.905904,3.2580528
21.6574,0.90258795
23.027315,2.509346
10.306369,3.733254
3.0743816,-1.1849802
2.6349688,4.7234516
7.0269465,0.36600348
7.54785,-8.522484
6.5275016,20.574457
6.240195,19.430567
3.8427258,3.954942
8.916691,-8.369317
5.963788,10.524841
5.8821077,3.5942886
3.7309847,4.0354877
8.178613,-7.1557646
8.133343,2.6126547
7.535434,-8.05233
7.53603,11.769868
11.251301,9.168157
8.338732,8.4406
11.562777,8.787348
5.0859423,3.3024933
8.364914,-8.098814
10.751997,9.331469
8.465785,4.405021
-6.762316,5.017503
6.1707454,-1.2324177
6.042821,10.691143
11.421003,7.732997
7.7681966,2.4521403
7.293253,0.10908847
17.057064,4.056994
8.108837,-8.010759
7.726577,2.3524427
23.358759,2.3687456
8.044716,11.319932
8.856659,7.1638193
6.4017534,12.24399
7.600601,-8.008215
7.487983,6.655627
6.747287,-7.362006
7.619066,5.075949
5.6453805,8.7136345
22.455675,2.0562348
10.104949,2.8589735
6.279997,-1.0279756
10.573552,8.236019
8.523748,2.5815692
8.509643,10.355526
7.171651,6.7973185
5.3870635,7.4523063
5.912768,19.847965
8.614127,4.62286
-5.563098,4.8484755
6.093901,12.067894
11.153665,9.274766
6.2055373,-1.2212577
6.919005,0.6197967
11.1960535,8.318615
7.4464045,7.5704613
8.218702,0.66163695
7.9448185,-8.704682
3.800277,3.854854
5.811761,5.1505404
7.619104,0.5690801
8.058206,0.78282535
8.448658,10.548751
8.358218,2.0398703
9.1260395,4.8095345
4.1007032,7.216705
5.640651,-1.3281435
7.959132,0.30573466
4.5937176,6.5375695
3.0808127,-1.2480168
7.280326,11.750323
5.9091063,4.298181
10.835168,6.980352
4.450997,4.993843
6.67423,3.1968694
6.2614613,-7.8329496
-6.0055985,4.407622
7.263643,11.669848
2.6659179,4.886971
7.376603,-6.965938
6.097713,3.5541413
6.5241327,0.6359556
3.627513,5.407809
7.5634937,5.110964
6.8841553,11.848434
6.33373,10.323612
7.6887894,9.799374
4.2249455,6.3222947
12.051948,3.431413
9.474314,2.404651
10.208192,2.9131653
10.262412,7.9042087
8.405883,1.0716215
4.615808,3.9935837
4.118478,6.3366942
8.289819,3.1520953
7.816127,6.0449543
9.216348,4.339371
10.776233,7.204925
8.038991,8.536266
9.614563,3.0119548
5.7517867,20.094337
12.434782,3.0398116
7.2416353,-0.4012345
6.296498,20.84566
7.7621727,1.4416354
8.325212,4.472207
9.131718,2.7128441
6.5430727,20.513798
6.0753884,12.335647
3.9503164,6.7722306
10.3735895,8.341225
6.2550344,3.2930868
8.080939,4.207723
11.607622,9.294407
5.8577304,4.203673
7.2287164,8.047767
7.582883,-6.9680753
6.1606164,11.048265
4.010543,7.1400976
4.5269203,3.850937
7.5005493,-6.6837378
5.251663,-0.5483756
10.270516,8.840041
13.297501,3.054212
4.423151,7.9184875
6.3050714,5.238998
7.133466,12.43077
13.289757,3.0495176
6.264367,-1.073599
-0.31871918,-4.318672
8.966885,4.4860086
8.635037,7.2611675
3.4065032,5.5913205
3.9446118,3.8763418
2.77036,4.5560217
-5.49061,4.5353036
2.2043238,4.987697
9.489788,7.703834
4.4779162,7.920612
4.141346,19.5108
5.099042,-1.2919177
18.216305,5.268392
4.9597445,3.3722095
7.3744826,10.561748
6.003501,12.01598
7.3761225,-7.9438396
7.3302574,6.915005
6.1303196,10.569356
7.738972,4.2465158
5.3277745,4.0066133
8.139744,10.52407
5.0399275,7.9817567
6.6521297,-7.4373517
8.227429,0.9161247
-5.849041,4.508982
6.1095624,11.2234745
3.115917,4.3664503
8.00934,5.2917013
7.7170663,0.815851
10.765935,8.979442
7.76258,5.014596
7.921937,5.628857
5.946183,3.7744484
8.551072,1.3251381
6.0464277,12.285597
9.495001,8.331902
18.35563,5.446915
5.719991,-0.27079442
8.299857,7.4431763
5.4323997,6.2804894
8.880184,6.062048
0.0030376874,-4.0118437
8.184373,7.2215524
11.703509,3.3828313
7.80236,6.1438985
7.459958,12.310068
6.569302,19.95993
4.089799,5.025616
8.369626,8.508991
10.669118,3.521397
6.6173368,20.287415
5.8740454,12.165484
8.323235,3.834843
6.0657763,10.339228
9.494538,10.42573
8.486198,4.4121757
10.83293,7.505983
7.3841968,4.9913917
6.440434,20.625519
17.940636,4.053703
7.3953104,4.0620046
6.051963,-7.9437637
4.771916,6.952706
7.186684,-6.820104
10.425651,8.395564
2.7829738,-1.120555
7.1317973,6.758433
6.31072,12.225058
22.304281,2.112476
5.6874647,-1.2809535
6.4532256,5.6338286
5.470435,9.09539
7.7557673,6.3404636
10.122676,8.904818
9.216603,3.5888472
13.386925,3.0044956
6.5710335,11.80511
6.4571257,12.351945
6.0930343,8.877174
7.4745965,2.8484848
7.9571524,1.6166897
11.996188,7.3958364
4.210375,8.211737
6.8336143,12.14245
7.3294964,11.159313
4.8404346,6.3517137
11.920298,7.211691
8.455691,-8.213304
13.025875,3.1198483
7.3039107,10.924419
8.574895,-8.160106
7.602279,1.9651337
6.4972763,3.3644989
7.95614,5.3096747
21.823652,1.0818595
6.4346323,3.8631992
7.5230513,2.6380625
3.9658706,7.199171
9.633101,7.718568
4.0771313,6.666699
9.076196,4.972914
7.054513,2.2759204
-5.7492824,4.970087
8.8265705,6.6377954
7.52062,6.870847
3.566451,4.2082496
5.604104,9.114895
4.5546017,-1.2818137
5.870211,12.130263
10.668069,8.267619
7.3095446,11.802353
6.304682,12.205675
5.2509084,8.030141
7.6762576,2.301638
11.145765,8.912992
6.5513964,0.8892172
6.4853187,10.18393
6.527948,20.632154
4.2689195,6.1631036
4.2430344,3.5705242
11.203586,7.9407415
5.2247853,-1.2242271
6.93402,3.2535543
11.966094,7.2450347
23.191439,2.3645499
10.569226,3.6044502
7.351127,-8.440488
11.563445,7.1609607
23.40378,2.206374
17.119493,4.0480146
10.2327795,7.9863014
-6.74935,5.041281
5.781517,11.267517
5.9678245,5.1757183
5.5973077,-1.0511079
10.134148,3.162281
4.5112,7.0476336
-6.5941772,4.998563
12.47175,3.2213333
8.4660225,-8.674264
6.890574,3.1480448
7.7052293,10.247116
12.142847,7.5736594
8.932905,6.273663
8.392901,8.169652
5.9686604,3.3849156
6.6057677,20.124487
7.634103,3.1867206
9.06095,2.826115
4.2221775,6.3471217
12.137064,3.4665117
8.018003,7.072195
7.398374,-7.8873663
5.0130897,6.438775
23.40817,2.278886
8.782132,6.323653
10.838724,8.001671
8.492616,2.6911676
3.1116154,-1.2154245
13.421956,3.0296211
4.340817,3.6281183
-5.5530515,4.825533
6.4247904,20.272552
7.045491,5.0968075
5.6120863,5.647978
3.6428006,4.1205316
9.5298815,9.768706
4.876719,6.30819
6.8656354,3.9066863
6.29086,20.819946
7.391143,-6.5486274
8.345373,6.923674
7.8535614,1.0801562
7.6904993,3.2561362
8.141133,1.6096421
23.159775,2.1995392
8.752475,3.1663291
10.179105,2.8530886
7.234316,6.4129605
18.27119,5.391935
5.0834703,-1.3239927
6.3604746,11.866238
5.841665,4.2770185
4.2666903,6.853005
7.9343247,10.690575
5.359867,6.265889
7.49824,12.106258
4.951035,3.71371
6.0553555,10.735153
10.094773,8.410407
-5.975862,4.572089
8.231116,1.6592284
6.521725,5.3358026
4.414202,6.667511
6.414486,19.565565
7.240293,8.077313
5.0097084,8.053035
7.219851,-6.7548947
8.005875,3.2711527
2.9709733,-1.2356082
21.7347,0.97983104
9.003554,9.747884
4.0287943,19.42292
9.834826,9.733768
2.9286005,4.390901
8.7495,3.1142836
8.343997,10.206335
9.04814,2.7566478
7.7642975,12.871881
22.86,2.7863624
7.4113116,12.099193
6.2834444,19.4793
8.256432,3.7397466
4.741865,7.3590817
5.6722307,4.7061453
5.1158066,-1.0807866
9.124515,7.9063983
5.5309334,3.9234984
4.642821,6.312822
7.022481,3.8240495
-6.196061,4.4742227
6.315912,10.755843
7.2927938,6.097525
7.3971863,-6.5399184
6.3050456,20.176947
7.644317,11.49109
7.705497,-7.0694823
6.519084,11.964932
6.831993,6.876388
8.098752,1.0688019
12.345492,3.3982143
11.6619425,3.442477
7.0770755,11.570767
8.49352,1.2581217
6.6192985,10.387388
22.24674,2.492127
4.8426023,6.9868064
10.936936,7.627866
7.1277103,-0.42630997
8.692576,3.674913
9.1832695,8.731065
5.928333,7.401611
7.6502433,4.1685505
23.275799,2.4130893
9.784018,8.007515
6.455837,20.706562
6.5616155,5.4384923
6.5725236,3.866458
7.2846103,4.940647
6.2317767,20.09575
9.184311,4.9253955
7.2242846,11.663658
10.7951,7.982512
4.61526,6.157182
6.2953525,-7.8340673
6.81746,5.9470906
23.346537,2.284194
7.4630666,3.535193
-5.8234057,4.594365
2.2642832,5.1514583
23.142487,2.4817555
10.956688,8.605086
4.2009325,6.265992
6.2406173,8.659986
6.3873043,3.0144184
22.532808,2.0046253
5.5497823,9.199552
8.535088,1.6182582
6.1571236,4.6608386
6.426499,3.3448725
6.4464264,3.5797243
7.1871448,11.42856
5.6719875,3.8469887
11.103235,8.798094
4.6190844,6.554563
7.415202,10.633671
11.211305,8.338621
4.2366366,8.251815
11.398805,9.33562
8.879113,6.556788
6.006967,5.5703964
7.799878,10.271891
7.0960712,6.6640453
6.08965,10.605831
4.4977818,6.7658124
7.394324,-0.35864088
6.410623,20.478765
11.913625,8.486676
7.4180565,9.91936
8.571438,2.9590447
2.976893,-1.1906532
7.772166,-7.6334624
8.675057,6.494008
8.050067,7.739559
3.7510583,4.0458975
5.5786486,11.978828
11.096258,8.346658
7.2202144,2.3731213
11.045064,8.497025
9.871017,2.7182631
7.531839,5.7509685
11.021836,7.6662254
3.7385404,4.211678
8.077511,-7.4236903
-0.26663342,-4.268867
6.8065367,1.9512532
7.021763,2.8531547
7.7245803,0.09703688
8.120208,4.6352887
8.712413,-8.33782
11.446671,9.636358
10.039123,8.198283
5.6669908,12.093718
4.6756797,6.975308
8.494427,3.4695024
5.9831777,10.384838
7.009032,7.2040195
7.1885805,4.599278
6.130041,-7.9623632
7.341377,7.2223716
8.820803,-8.316869
7.1742206,6.6299314
7.6549325,0.9734923
8.994103,-8.419484
6.629503,10.684615
-5.470783,5.255216
7.1952972,3.165353
7.0372615,12.090658
8.789654,3.0564406
3.2083886,4.2853727
8.504205,7.7654724
6.3679557,9.857787
8.165437,4.55968
12.938015,3.1306844
7.1993294,5.8573713
8.033651,11.334132
18.483498,5.313777
4.1341395,6.961027
5.921517,-1.115027
10.361446,8.906169
9.046259,2.769819
7.593709,-8.645497
8.237019,2.653806
6.257838,6.119396
17.924486,4.445163
10.734491,7.8521676
8.326822,3.4375668
5.3829746,-0.5826218
7.7366943,6.10135
11.784726,3.388161
5.6683264,4.751783
22.307875,2.6190803
7.644258,-7.031223
7.5684943,11.793314
6.648471,7.2519827
9.692991,8.631366
8.433612,3.7947571
9.003883,4.5196695
